City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
368,severnoye,56.3491,78.3619,247.67,100,29,0.74,RU,1670196736
369,abu samrah,35.3029,37.1841,284.85,70,0,0.78,SY,1670196739
370,port keats,-14.25,129.55,304.99,57,44,4.7,AU,1670196741
371,poum,-20.2333,164.0167,300.05,82,98,9.43,NC,1670196743
372,obidos,-1.9175,-55.5181,296.33,94,100,0.47,BR,1670196746
373,tevriz,57.509,72.4042,250.13,100,99,1.21,RU,1670196748
374,barreirinhas,-2.7469,-42.8264,299.43,80,40,4.45,BR,1670196750
375,nanortalik,60.1432,-45.2371,270.06,68,95,3.42,GL,1670196480
376,pio ix,-6.8375,-40.5792,298.24,53,56,2.02,BR,1670196759
377,calama,-22.4667,-68.9333,288.47,19,2,4.7,CL,1670196755
378,yinchuan,38.4681,106.2731,267.86,34,11,2.2,CN,1670196763
379,north bend,43.4065,-124.2243,285.51,86,100,3.09,US,1670196640
380,salta,-24.7859,-65.4117,300.48,44,40,1.03,AR,1670196768
381,sembe,1.6481,14.5806,296.2,86,89,0.91,CG,1670196770
382,buin,-33.7333,-70.75,303.39,37,0,2.26,CL,1670196773
383,kapan,39.2075,46.4058,271.15,94,88,0.06,AM,1670196775
384,nioro,13.35,-15.75,296.06,60,100,2.69,GM,1670196777
385,soe,-9.8607,124.284,298.03,50,95,0.59,ID,1670196780
386,akdagmadeni,39.6603,35.8836,274.53,84,17,0.97,TR,1670196782
387,lippstadt,51.6667,8.35,275.4,96,100,2.57,DE,1670196784
388,antalaha,-14.9003,50.2788,296.44,83,73,2.46,MG,1670196613
389,galesong,-5.3166,119.3661,299.16,76,98,1.23,ID,1670196794
390,labuhan,-6.8844,112.2051,299.3,84,95,2.25,ID,1670196544
391,poli,-3.3333,36.8,290.3,82,20,0.0,TZ,1670196798
392,craig,40.5153,-107.5464,276.94,81,100,0.0,US,1670196640
393,teluk nibung,3.001,99.8164,297.27,94,100,1.24,ID,1670196803
394,adjumani,3.3779,31.7909,292.71,86,85,0.71,UG,1670196805
395,byron bay,-28.65,153.6167,297.01,64,68,4.28,AU,1670196778
396,kieta,-6.2167,155.6333,301.26,77,100,1.88,PG,1670196809
397,evensk,61.95,159.2333,258.32,76,100,5.51,RU,1670196689
398,pemangkat,1.1667,108.9667,298.94,86,95,1.83,ID,1670196814
399,uniao,-4.5858,-42.8642,299.47,64,63,1.16,BR,1670196816
400,saint-pierre,-21.3393,55.4781,296.43,64,0,3.09,RE,1670196818
401,koutiala,12.3917,-5.4642,299.59,50,77,0.38,ML,1670196821
402,upata,8.0086,-62.3989,296.03,91,61,1.23,VE,1670196660
403,masalli,34.7959,126.6553,271.97,59,100,6.11,KR,1670196825
404,buala,-8.145,159.5921,301.68,76,100,4.19,SB,1670196828
405,port macquarie,-31.4333,152.9167,298.65,59,12,3.61,AU,1670196628
406,vila franca do campo,37.7167,-25.4333,287.38,79,54,2.62,PT,1670196607
407,shemgang,27.2169,90.6579,278.87,74,1,2.56,BT,1670196834
408,camara de lobos,32.6333,-16.9667,290.93,92,40,6.69,PT,1670196836
409,harrisonville,38.6533,-94.3488,277.78,63,0,0.0,US,1670196839
410,lorengau,-2.0226,147.2712,300.37,80,100,1.97,PG,1670196574
411,chicama,-7.8447,-79.1469,291.45,74,5,2.15,PE,1670196843
412,teknaf,20.8624,92.3058,293.77,78,33,2.78,BD,1670196846
413,san quintin,30.4833,-115.95,290.96,75,100,6.52,MX,1670196558
414,chokwe,-24.5333,32.9833,297.04,87,0,3.12,MZ,1670196850
415,laela,-8.5667,32.05,289.37,81,100,0.91,TZ,1670196852
416,coron,11.9986,120.2043,301.69,71,100,2.58,PH,1670196855
417,powell river,49.8496,-124.5361,275.42,100,75,1.03,CA,1670196857
418,altay,47.8667,88.1167,265.29,90,100,0.69,CN,1670196860
419,semey,50.4111,80.2275,256.79,95,100,3.82,KZ,1670196862
420,virginia beach,36.8529,-75.978,280.19,58,20,0.0,US,1670196805
421,eureka,40.8021,-124.1637,284.78,83,95,3.13,US,1670196544
422,tiksi,71.6872,128.8694,251.95,97,100,4.59,RU,1670196450
423,safaga,26.7292,33.9365,293.79,56,99,7.88,EG,1670196871
424,amberley,39.2048,-84.428,275.51,51,0,0.45,US,1670196873
425,kinsale,51.7075,-8.5306,277.8,93,75,6.17,IE,1670196875
426,bonavista,48.6499,-53.1147,276.15,81,77,11.54,CA,1670196623
427,kaoma,-14.7833,24.8,292.69,41,29,2.29,ZM,1670196880
428,arinos,-15.9169,-46.1056,293.81,93,93,1.02,BR,1670196882
429,muskegon,43.3,-86.1334,276.36,68,0,6.17,US,1670196884
430,plouzane,48.3833,-4.6167,277.18,87,100,3.6,FR,1670196887
431,mucurapo,10.6667,-61.5333,298.85,79,82,2.22,TT,1670196889
432,kirakira,-10.4544,161.9205,301.12,78,100,4.53,SB,1670196312
433,mumford,5.2618,-0.759,299.16,88,73,3.82,GH,1670196893
434,broken hill,-31.95,141.4333,298.49,29,92,5.95,AU,1670196638
435,scarborough,54.2797,-0.4044,279.35,84,100,3.58,GB,1670196725
436,plettenberg bay,-34.0527,23.3716,286.97,83,37,3.01,ZA,1670196900
437,irati,-25.4672,-50.6511,291.69,99,77,0.82,BR,1670196902
438,egvekinot,66.3167,-179.1667,270.58,99,100,2.68,RU,1670196501
439,amzya,56.2354,54.3868,258.07,97,74,2.31,RU,1670196908
440,alaca,40.1683,34.8425,277.55,80,29,0.69,TR,1670196911
441,asyut,27.181,31.1837,288.25,73,9,5.17,EG,1670196913
442,choya,52.0108,86.5467,260.53,89,79,0.6,RU,1670196916
443,phalaborwa,-23.943,31.1411,297.45,65,67,1.52,ZA,1670196737
444,banda aceh,5.5577,95.3222,298.96,79,100,4.06,ID,1670196921
445,horsham,51.064,-0.3272,277.95,89,75,3.6,GB,1670196923
446,vila do maio,15.1333,-23.2167,294.59,65,67,3.08,CV,1670196927
447,yining,29.0361,114.5636,278.21,91,100,0.99,CN,1670196931
448,alihe,50.5667,123.7167,246.16,96,20,1.54,CN,1670196934
449,ambovombe,-25.1667,46.0833,296.19,84,76,1.88,MG,1670196936
450,bairnsdale,-37.8333,147.6167,296.61,50,97,3.44,AU,1670196938
451,kruisfontein,-34.0033,24.7314,287.53,80,75,3.11,ZA,1670196541
452,cobh,51.8572,-8.2992,277.73,93,75,6.17,IE,1670196943
453,ikongo,-21.8833,47.4333,293.72,95,100,1.3,MG,1670196945
454,hambantota,6.1241,81.1185,297.58,87,100,2.26,LK,1670196534
455,mandalgovi,45.7625,106.2708,256.36,47,4,2.69,MN,1670196949
456,tocopilla,-22.092,-70.1979,293.34,65,11,1.87,CL,1670196716
457,sur,22.5667,59.5289,296.11,58,0,2.55,OM,1670196954
458,marystown,47.1666,-55.1483,277.39,93,100,12.8,CA,1670196576
459,pochutla,15.7432,-96.4661,302.05,57,0,2.04,MX,1670196471
460,college,64.8569,-147.8028,264.31,88,75,0.0,US,1670196604
461,ixtapa,20.7,-105.2,299.94,78,40,2.57,MX,1670196454
462,mogadishu,2.0371,45.3438,299.41,75,40,5.8,SO,1670196965
463,chunhuhub,19.55,-88.6833,294.69,98,35,1.29,MX,1670196968
464,stepanov,49.684,17.2204,280.36,77,100,3.23,CZ,1670196973
465,taoudenni,22.6783,-3.9836,299.09,19,49,3.84,ML,1670196704
466,bom jesus da lapa,-13.255,-43.4181,295.01,81,94,2.59,BR,1670196978
467,anage,-14.6122,-41.1356,293.82,94,100,2.39,BR,1670196980
468,ranong,9.9658,98.6348,299.11,92,100,3.87,TH,1670196983
469,kungurtug,50.5994,97.5228,245.81,93,86,0.7,RU,1670196666
470,tutoia,-2.7619,-42.2744,299.74,81,34,5.22,BR,1670196988
471,honiara,-9.4333,159.95,300.78,79,100,2.72,SB,1670196432
472,bilibino,68.0546,166.4372,245.03,100,99,1.04,RU,1670196992
473,praia da vitoria,38.7333,-27.0667,287.29,82,40,3.5,PT,1670196466
474,carballo,43.213,-8.691,282.54,89,84,1.18,ES,1670196997
475,olavarria,-36.8927,-60.3225,297.29,32,40,6.99,AR,1670196999
476,bellevue,47.6104,-122.2007,276.7,92,100,3.09,US,1670197001
477,maningrida,-12.0667,134.2667,303.86,58,69,2.6,AU,1670197004
478,bandarbeyla,9.4942,50.8122,297.67,71,50,7.63,SO,1670196322
479,kon tum,14.35,108.0,294.62,86,72,1.68,VN,1670197008
480,manikpur,25.0667,81.1167,286.72,50,41,0.49,IN,1670197010
481,yatou,37.15,122.3833,273.99,63,78,1.78,CN,1670197013
482,antofagasta,-23.65,-70.4,290.75,76,10,1.1,CL,1670197015
483,port hedland,-20.3167,118.5667,305.18,35,17,5.14,AU,1670196380
484,margate,51.3813,1.3862,278.65,83,100,1.79,GB,1670196907
485,glendive,47.1053,-104.7125,270.94,68,0,2.57,US,1670197022
486,buraydah,26.326,43.975,290.4,47,87,4.89,SA,1670196476
487,zaranj,30.9667,61.8833,279.22,32,22,6.93,AF,1670197027
488,shulan,44.4167,126.95,259.23,77,1,4.46,CN,1670197029
489,ribeira brava,32.65,-17.0667,290.93,87,97,8.76,PT,1670197032
490,pimentel,-6.8367,-79.9342,294.31,64,0,10.29,PE,1670197034
491,valparaiso,-33.0393,-71.6273,297.28,40,0,5.14,CL,1670196526
492,aubenas,44.6201,4.3899,274.35,88,26,1.9,FR,1670197039
493,bulgan,48.8125,103.5347,250.63,86,16,1.58,MN,1670196550
494,ondjiva,-17.0667,15.7333,299.6,35,77,5.27,AO,1670197044
495,nurlat,54.4277,50.8051,256.74,90,100,3.73,RU,1670197047
496,nakusp,50.2499,-117.8023,266.34,79,19,0.51,CA,1670197049
497,kiruna,67.8557,20.2251,265.66,86,100,4.12,SE,1670197052
498,prince rupert,54.3161,-130.3201,274.98,70,0,7.72,CA,1670197054
499,nehe,48.4833,124.8333,248.76,91,6,2.91,CN,1670196699
500,caravelas,-17.7125,-39.2481,296.49,75,100,3.28,BR,1670197058
501,baruun-urt,46.6806,113.2792,251.43,87,4,4.06,MN,1670197063
502,windhoek,-22.5594,17.0832,295.61,26,21,1.54,NA,1670197065
503,charters towers,-20.1,146.2667,301.08,39,0,0.77,AU,1670196665
504,marsa matruh,31.3525,27.2453,287.26,82,40,2.06,EG,1670197070
505,yarmouth,41.7057,-70.2286,278.13,68,0,0.0,US,1670196907
506,asau,46.4333,26.4,270.66,98,100,1.6,RO,1670196658
507,yanam,16.7333,82.2167,295.5,92,23,1.97,IN,1670197076
508,durant,33.994,-96.3708,285.35,60,100,3.09,US,1670196941
509,smithers,54.7804,-127.1743,261.33,72,20,2.57,CA,1670196914
510,lewistown,40.5992,-77.5714,274.96,81,0,0.0,US,1670196976
511,lompoc,34.6391,-120.4579,291.87,77,0,3.09,US,1670197087
512,airai,-8.9266,125.4092,295.41,46,98,0.47,TL,1670197090
513,lishui,28.4604,119.9103,279.65,95,100,1.53,CN,1670197094
514,suleja,9.1758,7.1808,296.7,33,88,1.83,NG,1670197096
515,san cristobal,7.7669,-72.225,291.44,97,84,1.68,VE,1670197099
516,bengkulu,-3.8004,102.2655,297.02,88,100,1.24,ID,1670196669
517,kurilsk,45.2333,147.8833,269.83,72,100,12.7,RU,1670197103
518,jinxiang,27.4327,120.6062,285.04,85,100,5.58,CN,1670197108
519,sabalgarh,26.25,77.4,287.01,46,1,0.4,IN,1670197110
520,tromso,69.6496,18.957,272.16,93,75,10.29,NO,1670196569
521,nieuwpoort,51.1244,2.7735,275.38,87,100,3.6,BE,1670197114
522,talmenka,53.8183,83.5677,256.14,93,100,0.85,RU,1670197117
523,caluquembe,-13.7833,14.6833,288.66,93,75,2.27,AO,1670197121
524,kununurra,-15.7667,128.7333,303.14,74,77,1.54,AU,1670196698
525,ola,59.5833,151.2833,248.27,84,58,3.62,RU,1670197126
526,youghal,51.95,-7.8506,278.45,100,98,7.27,IE,1670197128
527,serowe,-22.3833,26.7167,296.69,55,31,3.66,BW,1670197130
528,nemuro,43.3236,145.575,270.64,56,20,9.01,JP,1670197132
529,road town,18.4167,-64.6167,299.2,78,40,3.6,VG,1670196971
530,jilib,0.4883,42.7854,296.45,91,33,1.95,SO,1670197137
531,roald,62.5833,6.1333,276.9,75,100,5.14,NO,1670196591
532,ndende,-2.4008,11.3581,295.56,97,93,1.17,GA,1670197141
533,morehead,37.2711,-87.1764,274.81,81,0,0.0,US,1670197146
534,saint anthony,45.0205,-93.218,274.11,59,0,5.14,US,1670196552
535,bay roberts,47.5999,-53.2648,276.11,84,81,3.13,CA,1670197150
536,waingapu,-9.6567,120.2641,300.99,67,64,2.11,ID,1670197155
537,tateyama,34.9833,139.8667,284.32,81,100,8.14,JP,1670197157
538,mayo,38.8876,-76.5119,278.75,66,0,0.45,US,1670196654
539,kuching,1.55,110.3333,300.94,94,20,1.03,MY,1670197162
540,matara,5.9485,80.5353,297.02,88,98,1.25,LK,1670197164
541,rocha,-34.4833,-54.3333,289.2,95,0,2.71,UY,1670197167
542,krasnozerskoye,53.9828,79.2374,256.26,91,99,2.49,RU,1670197169
543,benton harbor,42.1167,-86.4542,275.43,49,0,2.57,US,1670196912
544,garowe,8.4054,48.4845,293.13,71,38,3.85,SO,1670197173
545,cerrito,6.8432,-72.694,284.4,94,89,0.92,CO,1670197176
546,manono,-7.3,27.4167,293.25,99,100,2.58,CD,1670197178
547,acapulco,16.8634,-99.8901,302.05,74,0,3.6,MX,1670197180
548,vila,42.0304,-8.1588,275.64,95,39,2.03,PT,1670197185
549,taltal,-25.4,-70.4833,291.83,73,23,1.45,CL,1670197187
550,kiunga,-6.1219,141.2906,302.35,66,80,1.11,PG,1670197189
551,neustadt,49.7117,12.0872,277.21,92,100,2.06,DE,1670197192
552,zabol,32.25,67.25,275.69,55,0,2.81,AF,1670197196
553,mamallapuram,12.6264,80.1722,300.18,77,21,4.36,IN,1670197198
554,lata,40.1629,-8.3327,284.77,83,91,3.3,PT,1670197201
555,husavik,66.0449,-17.3389,273.54,71,83,4.65,IS,1670196617
556,touros,-5.1989,-35.4608,298.98,77,56,6.23,BR,1670197207
557,selikhino,50.3672,137.4996,252.85,89,72,7.41,RU,1670197211
558,dubbo,-32.25,148.6167,299.22,34,4,5.14,AU,1670197214
559,azare,11.6765,10.1948,295.72,25,0,4.3,NG,1670197216
560,hobyo,5.3505,48.5268,299.35,71,69,8.18,SO,1670197219
561,kalmunai,7.4167,81.8167,297.45,89,98,2.89,LK,1670197221
562,antas,41.7364,-8.3089,280.19,88,29,2.77,PT,1670197223
563,aras,42.5617,-2.356,275.38,87,100,2.06,ES,1670197228
564,adrar,20.5022,-10.0711,294.68,23,40,1.45,MR,1670196670
565,mogapi,-22.323,27.8349,296.86,59,31,3.66,BW,1670197234
566,tlanalapa,19.8167,-98.6,285.79,55,0,3.79,MX,1670197237
567,macas,-2.3167,-78.1167,298.01,69,40,4.12,EC,1670197239
568,camana,-16.6228,-72.7111,293.54,78,43,2.76,PE,1670197241
